Reward
25285576.222361777
29170510.13076017
32084598.907915566
46219985.8528208
47407764.66416305
45943805.44412805
45615228.37553255
46808237.50280041
41659918.024417415
45565171.77878151
44445340.65693854
46204115.8903125
50405145.61912522
43626396.642975435
43785304.17833202
44754319.61270538
45481936.00862401
46745240.3485788
46680662.77845262
46237259.88789137
45206944.059323385
45413854.6576886
46870561.19849101
46396288.30385302
46332899.049458936
47821824.24807063
46388386.22498526
47253273.19590364
45822182.05853362
46815273.01636626
45033553.699259326
44432369.416052684
45967844.96968246
45226313.40322749
46769365.93762323
45207358.949764065
42023696.07447633
63098326.75441063
18839574.65592657
47362501.00096299
45355038.15192979
44888936.11194241
46613206.43992034
45975171.054256715
45547928.41945577
45572422.27894393
46339278.72355512
46620914.51033295
46475309.56890237
46856259.34664385
44572458.38297873
46111023.49661988
46150832.74677819
47002559.223071575
46310256.66619996
46720385.559329554
47356699.8454082
46976157.4601632
35439668.08353503
45023742.34094582
42512511.83851725
32091613.546616293
56374066.01789223
40208765.63365532
42584488.22766132
46426756.82985803
40835768.129138574
44589024.077393256
49288710.99328191
48981698.45958073
46674353.63888774
46060934.89592351
45879450.55066391
46099565.01778206
45415595.335487604
41722511.27036095
46602321.65754161
45888669.98179286
32422136.16361839
48763831.1737254
33281581.684613794
46132623.78042746
47814532.87921417
31199023.426406477
46530924.394686386
45496266.45872506
42734743.734753
47558788.936019175
46647903.97821167
47604808.13015975
42654178.61864671
47020768.42061017
48847820.997564375
48386799.80635968
41321391.61610013
47123241.34832269
43351813.41442062
51259020.36143638
35357211.38989725
62055480.44043876
30673479.060039554
43632535.10985558
48859079.871847354
25001378.06987595
50901071.557651415
46312163.964926876
47325447.60015286
40294206.913744375
41657950.19958611
46994650.891257964
52310648.19079093
35799402.12358997
18754106.468769923
49691444.122335166
42850873.05934223
43916447.17894592
27871184.74235754
53218130.93022596
44343852.4185492
46443263.34596511
45060858.046601206
46509889.76476372
46074919.315559946
46433095.89064443
45559960.61129307
43934523.32492729
46513166.64807357
46567386.24931906
47472928.72708417
46420832.60846112
45074893.28217201
35718142.96396388
45795185.08951719
47818652.84137639
56010126.3717687
44126437.24360915
35433297.89426561
23075506.29407621
49651578.53930845
31580986.337303862
42375119.95477212
44745682.955586724
45267969.35261834
44856004.88016887
29745714.217548523
40295711.94277298
46624472.388932094
47362079.3491642
39666146.245639116
36914236.94915892
29097347.29871786
48676678.382142894
46232776.50988565
38157493.80737228
33089411.445954695
36903001.58723632
46652084.74643979
31949685.443064317
22803051.912568185
39986561.767609656
28529826.268735275
42069405.72173549
40282623.0554738
26344098.35258575
36731934.182530254
19871449.513325196
28670210.681063514
44358930.80620049
32364061.439499937
36371487.73360571
43032789.13819038
37805420.408286735
45041826.0749454
43016209.54834007
48696232.81494594
33182759.966630958
25612210.24427573
36365981.58180644
29479699.945264332
30897229.675212078
43981612.42089088
19802020.277415533
31781168.029052235
33985645.08110719
20641052.079621904
26317068.659719747
38396683.21264042
33602476.73101481
27354358.210411485
41610487.49094304
35229191.80578275
29854846.926154017
27973505.488838773
32682246.40662597
31681942.58103848
40828241.3211722
27955113.780664306
29159918.928257916
29483419.672114436
19724953.193861797
49503298.072270535
30478073.074597158
25796929.161406294
25925424.50144845
32408238.202900104
36490438.96674011
18829089.20826987
33888832.980720565
20752053.122700483
48604247.77794204
20984705.062002324
21867484.21714969
33815778.05679497
21008508.87483434
26113623.43744854
25888514.78285999
29134316.23975552
33512042.944141846
52138451.51415109
18364216.903068233
22118466.42830491
29742642.374383915
36914667.64538414
28720539.252104115
24629363.616539463
30101826.360052083
29481523.70654775
28221914.556857705
27354736.347463187
24969783.582963955
31309848.015691224
20765893.492985785
18214397.17868721
25112539.679163545
24739674.526129387
36102137.36242422
24867372.072923962
30960492.000324134
17056502.583572924
30532983.920994986
23936636.93277235
21885039.658445872
29831370.901296087
31864817.433992106
28226812.55104554
30973710.14114275
41791458.62323181
21499939.99861112
28748560.648568094
23831296.662141223
34295947.907565564
29513058.810237683
22875052.160877734
20489397.798027888
20732830.719169214
24492450.73660883
21803630.495268054
34495465.53043282
19470768.311406974
23967949.368565053
27085630.765220236
22164884.7097841
30318494.837797914
30432166.164207146
29314167.473118372
24391076.694976274
34143074.37958568
24989977.230771165
50095894.39022169
24513944.938405834
32336847.726288266
25832638.80970608
43483412.86430825
29591261.70383789
43793360.25837853
45985781.25594436
46403049.28534411
46909133.58416156
46878779.37477442
46893328.08491561
46078131.19705486
46087906.57882357
46142616.36330104
