Reward
25053802.56537732
22040147.06141175
20229174.420080114
18320741.56349177
20718742.1529725
25251137.601769086
26507788.41053138
25557811.305980578
25980290.557499863
25786679.53847395
25805177.874932542
25798562.69199572
25289269.695353467
26259990.68541948
25948406.98667633
25205490.138065524
25842490.65953996
25838685.542559464
26670981.75729279
30639228.259553436
25903744.2614848
26149904.686866183
25486927.5232879
25493551.40621862
25557443.54968712
24405495.090728335
25740153.651106946
23791537.58872301
24359714.066334985
25154242.930370167
22508128.768879183
24421357.891346227
23887477.45864217
19427831.73796451
22972197.648290254
21550926.421526577
23096098.936047778
24170142.865479417
26975289.025900748
27680523.39472717
26397179.712021347
24441885.205294304
30739303.26630725
26397433.684274018
24708850.242759887
24020448.432678968
26871216.457927983
24871758.449349925
22954902.988812875
23189033.52822915
22679398.235696647
27394822.370588012
20719115.378387947
22516696.51352979
23056353.71867118
20101204.59357905
26332719.4615428
25108249.412304666
22956726.111626692
21270768.087252215
27884999.080293074
21083205.839178286
27327308.532246105
18496451.897029117
29435122.528216917
23392878.787015546
25852884.391445663
23127795.271463074
20473630.95512683
21697461.379624683
21251993.23049409
26506376.542622276
30391806.49831084
21888175.263721008
30276160.90219914
27579930.646128625
26262756.267552644
27120576.84408527
24679756.75517136
20227078.37977
22430040.025407158
21365827.25950484
29855442.16953023
19071116.47561157
25012509.54962645
30668526.800349347
22868706.491218455
27114463.96092411
28666746.463978585
21690271.723717507
24035434.83893194
24829275.18643614
27219366.362391114
24040112.71776176
25258740.590938848
24737274.2260021
28553801.163759224
23960992.904380046
27265717.891291447
26872546.254107814
26844580.541645147
25763477.269341838
20246742.1517048
19902027.36710206
24211868.292010088
17157032.18276525
25791933.164383058
22898651.78946445
25736680.46806563
21278769.75306943
30501140.337472826
29056135.722831342
21862859.78443309
16634730.03820741
22618144.849083465
21576689.431376785
21265711.448481385
24804807.313910134
22378040.15387608
27292622.187449113
19419742.457134426
25196054.95358991
26788093.569712766
21672214.779320154
22869040.248759814
21068639.945497867
29425663.931157548
21157671.114600003
26940944.979666807
24616641.086593285
20988426.61747849
25834533.522700638
27855448.31293932
18411073.77561696
31739550.00308431
25534616.02303796
29311634.614918128
22684124.792106654
22014708.008383084
17619145.06035282
23711054.691356864
25575214.790935785
28201858.09734051
27476684.68568013
27089893.456080705
30989047.736619066
22681258.380181916
27237071.866870183
27506263.176915526
25574730.353756838
21920522.404736567
23616561.95648049
24995853.147380237
22780800.08388345
25106884.67634649
26178092.115574114
26176471.51796114
25510775.05467643
28756576.878384165
27414686.42748619
20679698.59630295
24739872.91234028
26873017.465760343
23415574.057248823
24301702.699509405
21402026.601807524
33065409.908320367
23220518.025494345
25587151.2505125
30216257.817816284
23883787.662131995
23897442.647234548
27398818.124086156
25627512.3557901
26047002.506446246
23057517.772349067
27446944.871679857
25146820.45650816
21149326.35617797
26448100.12321002
30028437.279067017
31077836.245345768
24667094.67387549
28746398.656763546
28587133.735504568
24352358.855026904
25530525.281729847
20928181.116261728
26593254.264424182
22306774.36225771
20868162.369990934
23783724.710541327
25839466.017447885
24808397.71350033
31819585.6767426
18426933.771746356
30224114.54949287
26479523.556042567
21890636.806039646
24971195.391364083
22311905.852122203
24333460.50318247
26678284.096962895
20347846.217743292
20237130.575974204
24954605.915041693
20941375.502916057
19547408.59056315
26632334.126483507
29435871.1153127
25758638.33164338
24976551.762909506
26565831.942130543
22836931.00188985
24081886.198054943
24919212.178284727
20609197.443655353
26179627.418007918
24047162.86706097
25566111.299159512
30216655.65065097
20779613.236828685
29598609.357919417
27020443.85163105
27468162.75205369
22473143.76579135
28999064.788989533
21665475.590402782
24225170.05110656
24827482.304198235
22826156.05109207
26567846.657976337
26030506.086475626
28378289.721297443
29796131.156178977
27482329.15842046
26853619.872323044
26770878.84636232
26880462.777382184
26545183.958625406
25455017.976542953
22879357.409616508
24371601.91875365
22038133.140407756
23962829.80032036
30661715.388845857
27398463.707149487
26762313.66391265
21816115.160277087
25240277.48127541
25614051.4043654
24736458.701987058
22201186.834743164
22998863.037291326
